1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.1990E+04,  0.3000E+01,  0.41340012115579E-12, -0.36050779951097E-12, -0.46858813750831E-10,  0.88441943955316E-09, -0.12383629400429E+02, -0.12443085334972E+02, -0.10329208709934E+02, -0.90533417201889E+01, -0.12260813780490E+02, -0.71715981419923E+00, -0.90527330087228E+01,  0.16237294021508E+01
    0.2015E+04,  0.1100E+03,  0.37836989797747E-12, -0.34555191144373E-12, -0.26048737389637E-10,  0.82266936271018E-09, -0.12422083422118E+02, -0.12461486700359E+02, -0.10584213322576E+02, -0.90847746760907E+01, -0.12290377527974E+02, -0.74009557411103E+00, -0.90845570758336E+01,  0.16024494287761E+01
    0.2041E+04,  0.1100E+03,  0.34609463327905E-12, -0.33126627316748E-12, -0.77765143927292E-11,  0.76589663071159E-09, -0.12460805135047E+02, -0.12479822778192E+02, -0.11109215019875E+02, -0.91158298409952E+01, -0.12319590830871E+02, -0.76351028662632E+00, -0.91158074557646E+01,  0.15809494556408E+01
    0.2066E+04,  0.1100E+03,  0.31634002855841E-12, -0.31758476318663E-12,  0.82647866652665E-11,  0.71357532912943E-09, -0.12499845850506E+02, -0.12498140341959E+02, -0.11082768352170E+02, -0.91465601734976E+01, -0.12348476423988E+02, -0.78736169762856E+00, -0.91465310456208E+01,  0.15592146243594E+01
    0.2092E+04,  0.1100E+03,  0.28889598890117E-12, -0.30445500409809E-12,  0.22334985269329E-10,  0.66525015014722E-09, -0.12539258487959E+02, -0.12516476883379E+02, -0.10651014329624E+02, -0.91770150187561E+01, -0.12377054063470E+02, -0.81161443451472E+00, -0.91767703880098E+01,  0.15372351183843E+01
    0.2117E+04,  0.4000E+01,  0.26357335599463E-12, -0.29183501194071E-12,  0.34655770783007E-10,  0.62052563286564E-09, -0.12579098493658E+02, -0.12534862606272E+02, -0.10460224437516E+02, -0.92072402738233E+01, -0.12405341061986E+02, -0.83623877624882E+00, -0.92065640202714E+01,  0.15150052290060E+01
    0.2143E+04,  0.4000E+01,  0.24020122508313E-12, -0.27969068197600E-12,  0.45417780663169E-10,  0.57905711906508E-09, -0.12619424781923E+02, -0.12553322002108E+02, -0.10342774091369E+02, -0.92372785946987E+01, -0.12433352715734E+02, -0.86120964211487E+00, -0.92359468196725E+01,  0.14925225498511E+01
    0.2168E+04,  0.4000E+01,  0.21862471591743E-12, -0.26799389846637E-12,  0.54786193695795E-10,  0.54054315164373E-09, -0.12660300741838E+02, -0.12571875093630E+02, -0.10261328871391E+02, -0.92671696305308E+01, -0.12461102646497E+02, -0.88650575935565E+00, -0.92649503374929E+01,  0.14697872916817E+01
    0.2194E+04,  0.4000E+01,  0.19870310086688E-12, -0.25672111146035E-12,  0.62905164013104E-10,  0.50471908461756E-09, -0.12701795355442E+02, -0.12590538415654E+02, -0.10201313700972E+02, -0.92969502732584E+01, -0.12488603076514E+02, -0.91210897701384E+00, -0.92936031168694E+01,  0.14468017067310E+01
    0.2219E+04,  0.4000E+01,  0.18030821724451E-12, -0.24585226403924E-12,  0.69901349387754E-10,  0.47135170938341E-09, -0.12743984480584E+02, -0.12609325787963E+02, -0.10155514440478E+02, -0.93266549135864E+01, -0.12515865049869E+02, -0.93800369941029E+00, -0.93219309909627E+01,  0.14235696105842E+01
    0.2245E+04,  0.4000E+01,  0.16332310834057E-12, -0.23536998312591E-12,  0.75886731058729E-10,  0.44023473261177E-09, -0.12786952363244E+02, -0.12628248923795E+02, -0.10119834154694E+02, -0.93563156964792E+01, -0.12542898611082E+02, -0.96417641773758E+00, -0.93499573594074E+01,  0.14000959893463E+01
    0.2270E+04,  0.4000E+01,  0.14764085051416E-12, -0.22525896880106E-12,  0.80960878576295E-10,  0.41118496729181E-09, -0.12830793461630E+02, -0.12647317908348E+02, -0.10091724787575E+02, -0.93859627713026E+01, -0.12569712949332E+02, -0.99061532238891E+00, -0.93777034421287E+01,  0.13763866802314E+01
    0.2295E+04,  0.4000E+01,  0.13316353328267E-12, -0.21550553325506E-12,  0.85212779101678E-10,  0.38403912068278E-09, -0.12875614690049E+02, -0.12666541574546E+02, -0.10069495270525E+02, -0.94156245333635E+01, -0.12596316515001E+02, -0.10173099819397E+01, -0.94051885104675E+01,  0.13524481145100E+01
