1,2,3,4,5,6,7,8,9,10,11,12,13,14
    0.3367E+04,  0.4000E+01, -0.147420409991E-13, -0.167046474944E-13,  0.242717881950E-10,  0.206047132477E-11, -0.138314423853E+02, -0.137771626845E+02, -0.106148982264E+02, -0.116860334251E+02, -0.136520959158E+02, -0.229386473922E+01, -0.106133389478E+02,  0.846885670655E-01
    0.3392E+04,  0.4000E+01, -0.145683109367E-13, -0.155461464110E-13,  0.230082495528E-10,  0.123998289842E-11, -0.138365907978E+02, -0.138083772465E+02, -0.106381164208E+02, -0.119065843045E+02, -0.136715111293E+02, -0.232373526230E+01, -0.106374866412E+02,  0.538408840255E-01
    0.3418E+04,  0.4000E+01, -0.143695346355E-13, -0.144492390262E-13,  0.217895230918E-10,  0.498229609955E-12, -0.138425572965E+02, -0.138401550246E+02, -0.106617522751E+02, -0.123025704658E+02, -0.136908378407E+02, -0.235342878654E+01, -0.106616387728E+02,  0.228615745588E-01
    0.3443E+04,  0.4000E+01, -0.141486662248E-13, -0.134114771137E-13,  0.206152638653E-10, -0.170160152649E-12, -0.138492844986E+02, -0.138725233872E+02, -0.106858111021E+02, -0.127691421335E+02, -0.137100782178E+02, -0.238293649091E+01, -0.106857963083E+02, -0.825389815943E-02
    0.3469E+04,  0.4000E+01, -0.139084473176E-13, -0.124304657505E-13,  0.194850181434E-10, -0.770261351627E-12, -0.138567213502E+02, -0.139055125987E+02, -0.107102991855E+02, -0.121133618926E+02, -0.137292344742E+02, -0.241224969671E+01, -0.107099601152E+02, -0.395103814403E-01
    0.3494E+04,  0.4000E+01, -0.136514189614E-13, -0.115038650083E-13,  0.183982352827E-10, -0.130686613503E-11, -0.138648222047E+02, -0.139391562231E+02, -0.107352238315E+02, -0.118837688958E+02, -0.137483088662E+02, -0.244135986826E+01, -0.107341309556E+02, -0.709130405924E-01
    0.3520E+04,  0.4000E+01, -0.133799330313E-13, -0.106293913891E-13,  0.173542787447E-10, -0.178449709269E-11, -0.138735460603E+02, -0.139734916013E+02, -0.107605934312E+02, -0.117484841553E+02, -0.137673036891E+02, -0.247025861295E+01, -0.107583094795E+02, -0.102467366350E+00
    0.3545E+04,  0.4000E+01, -0.130961630896E-13, -0.980481901690E-14,  0.163524363144E-10, -0.220741996012E-11, -0.138828559252E+02, -0.140085604184E+02, -0.107864175336E+02, -0.116561150348E+02, -0.137862212736E+02, -0.249893768096E+01, -0.107824962153E+02, -0.134179182118E+00
    0.3570E+04,  0.4000E+01, -0.128021147322E-13, -0.902798059756E-14,  0.153919295680E-10, -0.257965579567E-11, -0.138927182850E+02, -0.140444093830E+02, -0.108127069326E+02, -0.115884382382E+02, -0.138050639815E+02, -0.252738896426E+01, -0.108066915612E+02, -0.166054650924E+00
    0.3596E+04,  0.4000E+01, -0.124996354439E-13, -0.829676816099E-14,  0.144719226334E-10, -0.290499265437E-11, -0.139031026532E+02, -0.140810910454E+02, -0.108394737679E+02, -0.115368549614E+02, -0.138238342016E+02, -0.255560449517E+01, -0.108308957747E+02, -0.198100281931E+00
    0.3621E+04,  0.4000E+01, -0.121904239822E-13, -0.760913359746E-14,  0.135915302885E-10, -0.318699678047E-11, -0.139139811894E+02, -0.141186647907E+02, -0.108667316427E+02, -0.114966183753E+02, -0.138425343452E+02, -0.258357644417E+01, -0.108551089614E+02, -0.230322936365E+00
    0.3647E+04,  0.4000E+01, -0.118760393078E-13, -0.696308900174E-14,  0.127498254348E-10, -0.342902333881E-11, -0.139253283736E+02, -0.141571980537E+02, -0.108944957614E+02, -0.114648295590E+02, -0.138611668412E+02, -0.261129711720E+01, -0.108793310631E+02, -0.262729832674E+00
    0.3672E+04,  0.4000E+01, -0.115579090818E-13, -0.635670683764E-14,  0.119458459877E-10, -0.363422670402E-11, -0.139371207262E+02, -0.141967678172E+02, -0.109227830887E+02, -0.114395879848E+02, -0.138797341316E+02, -0.263875895219E+01, -0.109035618442E+02, -0.295328550702E+00
    0.3698E+04,  0.4000E+01, -0.112373377460E-13, -0.578811993551E-14,  0.111786012154E-10, -0.380557032551E-11, -0.139493365659E+02, -0.142374624785E+02, -0.109516125366E+02, -0.114195802481E+02, -0.138982386665E+02, -0.266595451506E+01, -0.109278008771E+02, -0.328127034655E+00
    0.3723E+04,  0.4000E+01, -0.109155142037E-13, -0.525552133509E-14,  0.104470775645E-10, -0.394583618463E-11, -0.139619558009E+02, -0.142793841965E+02, -0.109810051809E+02, -0.114038609489E+02, -0.139166828992E+02, -0.269287649500E+01, -0.109520475272E+02, -0.361133594567E+00
    0.3749E+04,  0.4000E+01, -0.105935191166E-13, -0.475716398562E-14,  0.975024400094E-11, -0.405763386012E-11, -0.139749597454E+02, -0.143226518776E+02, -0.110109845159E+02, -0.113917271440E+02, -0.139350692808E+02, -0.271951769916E+01, -0.109763009352E+02, -0.394356905969E+00
    0.3774E+04,  0.4000E+01, -0.102723318353E-13, -0.429136031468E-14,  0.908705689801E-11, -0.414340921635E-11, -0.139883309597E+02, -0.143674050194E+02, -0.110415767526E+02, -0.113826421723E+02, -0.139534002554E+02, -0.274587104667E+01, -0.110005599994E+02, -0.427806007405E+00
    0.3800E+04,  0.4000E+01, -0.995283697590E-14, -0.385648167716E-14,  0.845646450055E-11, -0.420545272870E-11, -0.140020531095E+02, -0.144138087277E+02, -0.110728111699E+02, -0.113761872443E+02, -0.139716782548E+02, -0.277192956216E+01, -0.110248233558E+02, -0.461490295384E+00
    0.3825E+04,  0.4000E+01, -0.963583065993E-14, -0.345095769474E-14,  0.785741099103E-11, -0.424590745942E-11, -0.140161108409E+02, -0.144620603647E+02, -0.111047205300E+02, -0.113720294756E+02, -0.139899056929E+02, -0.279768636858E+01, -0.110490893571E+02, -0.495419516339E+00
    0.3850E+04,  0.4000E+01, -0.932202642966E-14, -0.307327549643E-14,  0.728884018405E-11, -0.426677669659E-11, -0.140304896701E+02, -0.145123985067E+02, -0.111373415721E+02, -0.113699000855E+02, -0.140080849609E+02, -0.282313467959E+01, -0.110733560504E+02, -0.529603755075E+00
